frame,time_s,position_mm,raw_x,raw_y
0,0.0,-14.57613856632227,536,1166
1,0.033406677613574166,-17.779239948073197,536,1174
2,0.06681335522714833,-20.982341329824127,536,1182
3,0.10022003284072249,-24.185442711575057,536,1190
4,0.13362671045429667,-27.402059289029577,535,1198
5,0.16703338806787082,-30.60516067078051,535,1206
6,0.20044006568144498,-33.82177724823503,534,1214
7,0.23384674329501917,-36.22410328454823,534,1220
8,0.26725342090859333,-37.03839382568955,533,1222
9,0.3006600985221675,-37.03839382568955,533,1222
10,0.33406677613574165,-37.03839382568955,533,1222
11,0.36747345374931584,-36.22410328454823,534,1220
12,0.40088013136288997,-34.62255259367276,534,1216
13,0.43428680897646416,-32.62061423007843,534,1211
14,0.46769348659003834,-30.21828819376523,534,1205
15,0.5011001642036125,-27.015186812014303,534,1197
16,0.5345068418171867,-23.79857023455978,535,1189
17,0.5679135194307608,-20.581953657105263,536,1181
18,0.601320197044335,-17.378852275354333,536,1173
19,0.6347268746579091,-14.175750893603402,536,1165
20,0.6681335522714833,-10.572261839133606,536,1156
21,0.7015402298850575,-7.355645261679086,537,1148
22,0.7349469074986317,-4.152543879928157,537,1140
23,0.7683535851122059,-0.5355396297547703,538,1131
24,0.8017602627257799,2.6540465562925686,537,1123
25,0.8351669403393541,5.870663133747089,538,1115
26,0.8685736179529283,9.474152188216884,538,1106
27,0.9019802955665025,12.690768765671404,539,1098
28,0.9353869731800767,15.893870147422334,539,1090
29,0.9687936507936509,19.096971529173263,539,1082
30,1.002200328407225,22.70046058364306,539,1073
31,1.0356070060207991,25.90356196539399,539,1065
32,1.0690136836343733,29.106663347144917,539,1057
33,1.1024203612479475,32.30976472889585,539,1049
34,1.1358270388615217,34.31170309249018,539,1044
35,1.1692337164750959,34.71209076520904,539,1043
36,1.20264039408867,34.71209076520904,539,1043
37,1.2360470717022443,34.31170309249018,539,1044
38,1.2694537493158182,33.51092774705245,539,1046
39,1.3028604269293924,31.922892251880572,540,1050
40,1.3362671045429666,29.920953888286242,540,1055
41,1.3696737821565408,27.118240179254176,540,1062
42,1.403080459770115,24.315526470222114,540,1069
43,1.4364871373836892,21.098909892767598,539,1077
44,1.4698938149972633,18.28268098803194,538,1084
45,1.5033004926108375,15.079579606281012,538,1092
46,1.5367071702244117,11.876478224530082,538,1100
47,1.570113847837986,8.272989170060287,538,1109
48,1.6035205254515599,5.069887788309357,538,1117
49,1.636927203065134,1.8532712108548364,537,1125
50,1.6703338806787082,-1.3498301708960931,537,1133
51,1.7037405582922824,-4.552931552647023,537,1141
52,1.7371472359058566,-7.756032934397953,537,1149
53,1.7705539135194308,-10.97264951185247,536,1157
54,1.803960591133005,-14.175750893603402,536,1165
55,1.8373672687465792,-17.378852275354333,536,1173
56,1.8707739463601534,-20.982341329824127,536,1182
57,1.9041806239737276,-24.198957907278647,535,1190
58,1.9375873015873017,-27.402059289029577,535,1198
59,1.9709939792008757,-30.6186758664841,534,1206
60,2.00440065681445,-33.82177724823503,534,1214
61,2.0378073344280243,-35.83723080753295,533,1219
62,2.0712140120415983,-36.63800615297068,533,1221
63,2.1046206896551727,-36.63800615297068,533,1221
64,2.1380273672687466,-36.23761848025182,533,1220
65,2.1714340448823206,-35.42332793911049,534,1218
66,2.204840722495895,-33.82177724823503,534,1214
67,2.238247400109469,-31.432966407625425,533,1208
68,2.2716540777230434,-29.030640371312224,533,1202
69,2.3050607553366174,-25.8140237938577,534,1194
70,2.3384674329501918,-22.59740721640318,535,1186
71,2.3718741105637657,-18.993918161933383,535,1177
72,2.40528078817734,-15.790816780182457,535,1169
73,2.438687465790914,-12.587715398431527,535,1161
74,2.4720941434044885,-9.371098820977007,536,1153
75,2.5055008210180625,-5.7540945708036215,537,1144
76,2.5389074986316365,-2.550993189052692,537,1136
77,2.572314176245211,0.6521081926982378,537,1128
78,2.605720853858785,4.2555972471680334,537,1119
79,2.6391275314723592,7.458698628918963,537,1111
80,2.672534209085933,10.675315206373483,538,1103
81,2.7059408866995076,13.878416588124413,538,1095
82,2.7393475643130816,17.48190564259421,538,1086
83,2.772754241926656,20.68500702434514,538,1078
84,2.80616091954023,24.302011274518524,539,1069
85,2.8395675971538044,27.505112656269457,539,1061
86,2.8729742747673783,30.30782636530152,539,1054
87,2.9063809523809523,32.30976472889585,539,1049
