frame,time_s,position_mm,raw_x,raw_y
0,0.0,300.84677153623875,538,1085
1,0.03340489768534049,304.06586932774707,538,1093
2,0.06680979537068098,307.2849671192554,538,1101
3,0.10021469305602146,310.5040649107637,538,1109
4,0.13361959074136195,313.7402371247871,537,1117
5,0.16702448842670245,316.9593349162954,537,1125
6,0.20042938611204292,320.1784327078037,537,1133
7,0.2338342837973834,323.39753049931204,537,1141
8,0.2672391814827239,326.61662829082036,537,1149
9,0.3006440791680644,329.8528005048438,536,1157
10,0.3340489768534049,333.47428552029066,536,1166
11,0.3674538745387454,336.3080705103755,535,1173
12,0.40085877222408584,339.52716830188376,535,1181
13,0.43426366990942633,342.74626609339214,535,1189
14,0.4676685675947668,345.98243830741546,534,1197
15,0.5010734652801073,349.60392332286233,534,1206
16,0.5344783629654478,352.82302111437065,534,1214
17,0.5678832606507883,355.6397316819405,534,1221
18,0.6012881583361288,356.84689335375606,534,1224
19,0.6346930560214693,356.8639677762712,533,1224
20,0.6680979537068098,356.46158055233263,533,1223
21,0.7015028513921503,356.042118905879,534,1222
22,0.7349077490774908,354.44964443263996,533,1218
23,0.7683126467628312,352.4377083129472,533,1213
24,0.8017175444481717,350.023384969316,533,1207
25,0.8351224421335122,346.8042871778077,533,1199
26,0.8685273398188527,343.56811496378424,534,1191
27,0.9019322375041932,340.33194274976086,535,1183
28,0.9353371351895337,337.0957705357375,536,1175
29,0.9687420328748741,333.8937471667442,535,1167
30,1.0021469305602146,330.65757495272084,536,1159
31,1.0355518282455551,327.42140273869745,537,1151
32,1.0689567259308956,323.7999177232506,537,1142
33,1.1023616236162361,320.58081993174227,537,1134
34,1.1357665213015766,317.36172214023395,537,1126
35,1.1691714189869171,313.7402371247871,537,1117
36,1.2025763166722576,310.52113933327877,537,1109
37,1.2359812143575981,307.2849671192554,538,1101
38,1.2693861120429386,304.06586932774707,538,1093
39,1.302791009728279,300.4443843123002,538,1084
40,1.3361959074136196,297.2252865207919,538,1076
41,1.36960080509896,293.98911430676844,539,1068
42,1.4030057027843006,290.75294209274506,540,1060
43,1.436410600469641,287.53384430123674,540,1052
44,1.4698154981549816,285.1365953801206,539,1046
45,1.5032203958403219,284.3318209322435,539,1044
46,1.5366252935256624,284.3318209322435,539,1044
47,1.5700301912110028,284.3318209322435,539,1044
48,1.6034350888963433,285.1365953801206,539,1046
49,1.6368399865816838,286.7461442758747,539,1050
50,1.6702448842670243,288.7410059730524,540,1055
51,1.7036497819523648,291.13825489416854,541,1061
52,1.7370546796377053,294.3744271081919,540,1069
53,1.7704595773230458,297.6105993222153,539,1077
54,1.8038644750083863,300.4273098897851,539,1084
55,1.8372693726937268,303.6464076812934,539,1092
56,1.8706742703790673,306.8655054728017,539,1100
57,1.9040791680644078,310.1016776868252,538,1108
58,1.9374840657497483,313.33784990084854,537,1116
59,1.9708889634350888,316.5569476923569,537,1124
60,2.0042938611204293,320.1784327078037,537,1133
61,2.0376987588057696,323.39753049931204,537,1141
62,2.0711036564911103,326.61662829082036,537,1149
63,2.1045085541764506,329.8528005048438,536,1157
64,2.1379134518617913,333.07189829635206,536,1165
65,2.1713183495471315,336.29099608786044,536,1173
66,2.2047232472324723,339.5100938793687,536,1181
67,2.2381281449178125,342.34387886945353,535,1188
68,2.2715330426031533,345.98243830741546,534,1197
69,2.3049379402884935,349.20153609892384,534,1205
70,2.3383428379738342,352.4206338904321,534,1213
71,2.3717477356591745,355.23734445800187,534,1220
72,2.4051526333445152,356.05919332839414,533,1222
73,2.4385575310298555,356.05919332839414,533,1222
74,2.4719624287151962,355.65680610445554,533,1221
75,2.5053673264005365,354.8349572340634,534,1219
76,2.538772224085877,353.22540833830925,534,1215
77,2.5721771217712175,351.23054664113164,533,1210
78,2.605582019456558,348.41383607356187,533,1203
79,2.6389869171418985,345.1947382820535,533,1195
80,2.672391814827239,341.9585660680301,534,1187
81,2.7057967125125795,338.7223938540067,535,1179
82,2.73920161019792,335.50329606249835,535,1171
83,2.7726065078832605,332.2841982709901,535,1163
84,2.806011405568601,329.04802605696665,536,1155
85,2.8394163032539415,325.8118538429433,537,1147
86,2.872821200939282,322.19036882749646,537,1138
87,2.9062260986246224,318.9712710359881,537,1130
88,2.939630996309963,315.7521732444798,537,1122
89,2.9730358939953034,312.5330754529715,537,1114
90,3.0064407916806437,308.8945160150096,538,1105
91,3.0398456893659844,305.6754182235012,538,1097
92,3.0732505870513247,302.0539332080544,538,1088
93,3.1066554847366654,298.83483541654607,538,1080
94,3.1400603824220057,295.59866320252263,539,1072
95,3.1734652801073464,292.37956541101426,539,1064
96,3.2068701777926867,289.1433931969909,540,1056
97,3.2402750754780274,287.14853149981326,539,1051
98,3.2736799731633677,286.72906985335965,540,1050
99,3.3070848708487084,286.7461442758747,539,1050
100,3.3404897685340487,286.7461442758747,539,1050
101,3.3738946662193894,287.5509187237518,539,1052
102,3.4072995639047297,289.160467619506,539,1056
103,3.4407044615900704,291.1553293166836,540,1061
104,3.4741093592754106,293.56965266031483,540,1067
105,3.5075142569607514,296.7887504518232,540,1075
106,3.5409191546460916,299.62253544190804,539,1082
107,3.5743240523314324,302.8416332334163,539,1090
108,3.6077289500167726,306.0607310249247,539,1098
109,3.6411338477021133,309.27982881643294,539,1106
110,3.6745387453874536,312.51600103045644,538,1114
111,3.7079436430727943,315.7521732444798,537,1122
112,3.7413485407581346,318.98834545850315,536,1130
